recency,history,mens,womens,newbie,channel_Phone,channel_Web,zip_code_Surburban,zip_code_Urban,actual_treatment,actual_conversion,uplift_score,plain_response_score
5,58.18,0,1,0,False,True,False,False,1,0,0.0,0.0
11,668.77,0,1,1,False,False,False,True,0,0,0.0,0.0
5,757.66,0,1,1,True,False,False,True,0,0,-0.04666666666666667,0.0033333333333333335
10,147.06,1,0,0,False,True,True,False,1,0,0.0,0.0
1,754.44,0,1,1,True,False,False,True,0,0,0.0,0.0
6,71.06,0,1,1,True,False,True,False,0,0,0.0,0.0
1,255.83,0,1,0,True,False,False,False,1,0,-0.01,0.0
2,516.25,1,0,1,True,False,True,False,1,0,0.0,0.0
6,143.75,1,0,0,False,True,True,False,0,0,0.0,0.0
3,29.99,1,0,1,True,False,True,False,1,0,0.0,0.0
4,147.12,1,0,0,True,False,False,False,1,0,0.006666666666666667,0.0
4,460.73,0,1,0,False,True,True,False,1,0,-0.01,0.0033333333333333335
9,150.06,1,0,1,True,False,True,False,1,0,0.0,0.0
3,423.63,0,1,0,False,False,True,False,0,0,0.0,0.006666666666666667
7,134.83,1,0,1,False,True,True,False,1,0,0.0033333333333333335,0.0
2,432.83,0,1,0,True,False,False,True,0,0,0.0,0.0
3,474.06,0,1,1,False,True,True,False,1,0,0.0,0.0
9,188.07,1,0,1,True,False,False,True,1,0,0.0,0.0
6,29.99,1,0,1,False,True,False,True,0,0,0.0,0.0
4,85.98,0,1,0,True,False,False,False,0,0,0.006666666666666667,0.0
4,224.27,1,0,0,False,False,False,True,0,0,0.0,0.0033333333333333335
12,178.77,0,1,1,False,True,True,False,1,0,0.0,0.0
1,704.15,1,1,1,True,False,False,True,1,0,-0.49333333333333335,0.16333333333333333
2,413.32,1,0,0,False,True,True,False,0,0,0.0,0.0
1,152.34,0,1,0,False,True,True,False,1,0,0.0,0.0
3,126.77,1,0,0,False,True,True,False,0,0,0.0,0.0
1,766.9,0,1,1,False,True,False,True,1,0,0.0,0.0
8,359.28,1,0,0,False,True,False,True,1,0,0.0,0.0
3,158.76,0,1,1,False,True,False,True,1,0,0.023333333333333334,0.0
6,29.99,1,0,1,False,True,True,False,1,0,0.0,0.0
10,63.53,1,0,0,False,True,True,False,1,0,0.0,0.0
2,1264.26,1,0,1,True,False,False,False,1,0,-0.003333333333333334,0.013333333333333334
8,121.19,1,0,1,False,True,False,True,0,0,0.0,0.0
11,149.34,0,1,0,False,True,False,False,1,0,0.0,0.0
9,268.17,0,1,1,False,False,False,False,0,0,0.02666666666666667,0.02
1,209.87,0,1,0,True,False,False,True,1,0,-0.0033333333333333335,0.0
12,238.29,1,0,0,False,False,True,False,1,0,0.0,0.0
8,66.65,1,0,1,False,True,False,True,1,0,0.0,0.0
9,29.99,1,0,0,True,False,True,False,0,0,0.0,0.0
6,299.82,0,1,0,False,True,False,False,1,0,0.0,0.0
2,1350.14,1,0,1,True,False,True,False,0,0,0.0,0.0
6,115.85,0,1,1,True,False,True,False,0,0,0.0,0.0
6,548.67,1,0,1,False,True,True,False,1,0,0.0,0.0
2,87.27,0,1,0,False,True,False,True,1,1,-0.0033333333333333335,0.0
4,29.99,0,1,0,True,False,True,False,1,0,0.0,0.0
6,29.99,1,0,0,True,False,False,True,1,0,0.0,0.0
1,289.57,1,1,1,False,True,True,False,0,0,0.01,0.006666666666666667
6,29.99,0,1,0,True,False,False,True,1,0,0.0,0.0
2,107.4,1,0,1,True,False,False,True,0,0,0.0,0.0
5,126.38,1,0,1,False,True,False,True,1,0,0.0,0.0
4,207.95,1,1,1,True,False,True,False,1,0,0.0,0.0
10,120.84,1,0,0,False,True,False,False,1,0,0.0,0.0
6,63.85,1,0,1,False,True,True,False,1,0,0.0,0.0
10,29.99,0,1,0,True,False,True,False,1,0,0.0,0.0
10,47.81,0,1,1,True,False,False,False,0,0,0.0,0.0
6,212.63,1,1,0,False,False,False,True,1,0,0.0,0.0
10,51.47,0,1,1,True,False,False,True,1,0,0.0033333333333333335,0.0033333333333333335
11,50.92,0,1,0,False,True,True,False,1,0,0.0,0.0
2,29.99,0,1,0,True,False,False,True,0,0,0.0,0.0
7,570.37,1,0,1,True,False,False,True,1,0,0.0,0.0
2,813.86,1,1,1,True,False,True,False,0,0,0.01,0.0
9,292.61,0,1,1,False,False,True,False,1,0,0.023333333333333334,0.0
9,152.33,0,1,0,False,True,True,False,1,0,0.0,0.0
3,57.33,1,0,0,False,True,True,False,1,0,0.0,0.0
1,84.79,0,1,1,True,False,False,True,1,0,0.0,0.0
12,151.95,0,1,0,False,True,False,False,0,0,0.0,0.0
4,298.47,1,1,1,True,False,False,True,0,0,0.0,0.0
5,1122.35,1,1,1,False,True,False,True,1,0,0.11333333333333333,0.02666666666666667
7,529.99,0,1,1,False,False,False,False,1,0,0.0033333333333333335,0.0
4,33.65,1,0,0,True,False,False,True,0,0,0.01,0.0
10,123.13,0,1,1,True,False,False,False,0,0,0.0,0.0
5,110.57,0,1,0,True,False,False,True,1,0,0.0,0.0
9,74.59,1,0,0,False,True,True,False,0,0,0.0,0.0
1,141.53,0,1,0,True,False,True,False,1,0,-0.016666666666666666,0.0
5,306.25,1,0,0,False,True,True,False,1,0,0.0,0.0
12,106.48,1,0,0,True,False,False,True,1,0,0.0,0.0
12,63.45,0,1,0,False,True,True,False,1,0,0.0,0.0
9,209.57,0,1,1,True,False,False,True,1,0,0.0,0.0
4,29.99,1,0,1,False,True,False,True,1,0,0.0,0.0
3,648.39,1,1,1,False,False,True,False,0,0,0.006666666666666667,0.01
7,135.09,1,0,0,True,False,False,False,1,0,-0.0033333333333333335,0.006666666666666667
2,545.4,1,0,1,False,False,True,False,1,0,-0.049999999999999996,0.0
3,256.61,1,1,0,False,False,False,True,1,0,-0.02,0.02
5,872.22,1,1,1,False,False,True,False,1,0,0.0,0.0
1,313.41,0,1,1,True,False,False,False,1,0,0.0,0.0
8,425.07,0,1,0,False,False,False,True,1,0,0.006666666666666667,0.0
2,434.44,1,0,1,True,False,False,True,0,0,0.0,0.0
12,605.85,0,1,1,True,False,True,False,0,0,0.0,0.0
2,136.91,0,1,1,True,False,False,True,1,0,-0.0033333333333333335,0.0
10,263.71,1,0,0,True,False,True,False,1,0,0.0,0.0
1,150.26,0,1,0,True,False,True,False,0,0,0.0,0.0
8,29.99,1,0,1,False,True,False,True,0,0,0.0,0.0
10,29.99,0,1,0,False,True,False,True,1,0,0.0,0.0
11,29.99,1,0,1,False,True,True,False,0,0,0.0,0.0
2,204.3,1,0,1,True,False,True,False,0,0,0.0,0.0
1,382.62,1,0,1,False,False,True,False,1,0,0.0,0.0
3,107.0,0,1,1,True,False,False,False,1,0,0.016666666666666666,0.013333333333333334
4,71.93,1,0,1,True,False,True,False,1,0,0.02,0.0033333333333333335
2,787.87,0,1,1,False,True,True,False,0,0,0.006666666666666667,0.013333333333333334
9,46.44,0,1,1,True,False,False,True,1,0,0.0,0.0
5,1107.99,1,0,1,False,True,True,False,1,0,-0.0033333333333333335,0.0
4,479.33,1,1,1,False,True,False,False,0,0,-0.056666666666666664,0.02
1,1149.71,1,1,1,False,False,True,False,1,0,0.0033333333333333335,0.0
8,74.91,1,0,1,True,False,True,False,0,0,0.0,0.0
4,499.43,0,1,1,False,False,True,False,1,0,-0.01,0.01
12,29.99,0,1,0,True,False,False,True,1,0,0.0,0.0
4,444.99,1,0,0,True,False,False,True,0,0,0.0,0.0
1,31.51,0,1,0,True,False,True,False,1,0,-0.11216126759372493,0.08172894816441403
2,61.34,1,0,1,False,True,False,False,0,0,0.0,0.0033333333333333335
12,49.51,0,1,0,False,True,True,False,1,0,0.0,0.0
5,143.27,0,1,0,False,True,False,True,0,0,0.0,0.0
8,44.65,1,0,0,True,False,False,True,0,0,0.0,0.0
3,77.1,1,0,1,False,True,True,False,0,0,0.0,0.0
8,171.88,1,0,0,True,False,True,False,0,0,0.0,0.0
9,227.9,1,1,1,True,False,False,True,1,0,0.0,0.0
1,29.99,1,0,1,False,True,True,False,1,0,0.0,0.0
1,39.27,1,0,0,False,True,False,False,1,0,0.0,0.0
5,183.74,1,0,1,False,True,False,True,1,0,0.0,0.0
12,29.99,0,1,0,True,False,False,True,1,0,0.0,0.0
2,988.21,1,1,1,False,True,False,True,0,0,0.16666666666666669,0.04666666666666667
2,201.92,1,0,1,True,False,True,False,1,0,0.0,0.0
2,134.68,1,0,1,True,False,False,True,1,0,0.0033333333333333335,0.0
3,29.99,0,1,0,False,True,True,False,1,0,0.5986361654542203,0.5125816272624544
1,382.28,0,1,0,True,False,False,True,1,0,0.0,0.0
2,38.17,0,1,0,True,False,True,False,0,0,0.0,0.0
7,29.99,1,0,0,True,False,False,False,1,0,0.0,0.0
9,172.78,0,1,1,True,False,True,False,1,0,0.0033333333333333335,0.0033333333333333335
12,60.72,1,0,0,False,True,False,False,0,0,0.0,0.0
1,29.99,1,0,0,True,False,False,True,0,0,0.0,0.0
1,31.38,0,1,0,False,True,False,True,1,0,0.0,0.0
10,186.44,1,0,0,True,False,False,True,1,0,0.0,0.0
1,29.99,1,0,1,True,False,False,True,1,0,0.0,0.0
7,29.99,0,1,1,True,False,False,True,1,0,0.0,0.0
1,35.1,0,1,0,True,False,False,False,1,0,0.0,0.0
2,255.6,1,0,0,False,True,False,True,1,0,0.013333333333333334,0.006666666666666667
3,447.29,0,1,0,False,False,False,True,1,0,0.0,0.006666666666666667
5,232.05,1,1,1,False,True,False,True,1,0,0.01,0.006666666666666667
1,2072.15,1,1,1,False,False,True,False,1,0,0.02,0.0033333333333333335
1,106.07,1,0,0,True,False,False,True,0,0,0.0033333333333333335,0.0
6,314.12,0,1,0,False,True,True,False,1,0,0.0,0.0
2,357.04,0,1,0,False,False,True,False,0,0,0.0033333333333333335,0.0
6,241.72,1,1,0,False,True,True,False,0,0,0.0,0.0
7,343.79,1,0,0,False,False,False,True,0,0,0.0,0.0
2,343.98,1,1,0,False,False,True,False,1,0,0.0,0.0
10,57.09,1,0,0,True,False,False,True,1,0,0.0,0.0
10,186.44,1,0,1,False,True,False,False,1,0,0.016666666666666666,0.016666666666666666
5,217.94,1,0,1,False,False,False,False,1,0,-0.0033333333333333335,0.0033333333333333335
1,175.68,1,0,0,False,True,True,False,0,0,0.0,0.0
10,58.73,0,1,1,True,False,False,True,1,0,0.0,0.0
2,122.44,0,1,0,True,False,True,False,0,0,0.0,0.0
3,123.72,1,0,1,True,False,False,True,1,0,0.0,0.0
10,37.84,1,0,0,False,True,False,False,1,0,0.043333333333333335,0.006666666666666667
10,181.21,0,1,0,False,True,True,False,1,0,0.0,0.0
10,814.22,1,0,1,True,False,True,False,0,0,0.02666666666666667,0.016666666666666666
5,123.5,1,0,1,True,False,True,False,1,0,-0.006666666666666667,0.0
2,865.17,1,0,1,False,True,False,True,1,0,0.03,0.03666666666666667
1,188.05,0,1,0,False,True,False,True,1,0,0.0,0.0
6,332.03,1,1,0,False,True,False,True,1,0,0.0,0.0
5,329.77,1,0,0,False,True,False,True,0,0,-0.006666666666666667,0.0
3,147.43,0,1,0,False,True,True,False,1,0,0.01,0.016666666666666666
10,29.99,0,1,0,True,False,False,True,1,0,0.0,0.0
10,140.13,0,1,0,True,False,False,True,0,0,0.0,0.0
3,156.59,0,1,1,True,False,True,False,1,0,0.0,0.0
5,311.54,0,1,0,False,True,True,False,1,0,0.0,0.0
2,389.86,0,1,0,True,False,True,False,0,0,0.0,0.0
2,181.07,1,0,0,True,False,True,False,1,0,0.0,0.0
7,50.95,0,1,1,True,False,False,True,1,0,0.0,0.0
1,658.38,1,1,1,False,True,False,True,0,0,0.0,0.0
3,474.73,1,0,0,True,False,False,True,1,0,-0.12333333333333334,0.03666666666666667
5,29.99,1,0,1,False,True,True,False,1,0,0.0,0.0
11,255.24,1,0,0,False,True,False,False,1,0,0.0,0.0
3,79.56,1,0,0,True,False,False,True,0,0,0.0,0.0
6,869.93,1,0,1,False,True,False,True,1,0,0.0,0.0033333333333333335
8,572.55,0,1,1,False,True,False,True,0,0,0.06,0.03
9,129.74,0,1,0,True,False,False,True,1,0,0.0,0.0
4,29.99,1,0,1,True,False,True,False,1,0,0.0,0.0
3,147.91,1,0,1,True,False,False,True,0,0,0.0033333333333333335,0.0033333333333333335
11,29.99,0,1,0,False,True,False,True,1,1,0.6049598290865851,0.5594151925366773
2,199.64,0,1,0,False,True,False,False,1,0,0.003333333333333334,0.02666666666666667
2,1370.01,1,0,1,False,False,False,False,1,0,0.0,0.0
10,43.96,1,0,1,False,True,False,True,1,0,0.0,0.0
3,190.41,0,1,1,False,True,False,True,1,0,0.0,0.0
4,246.2,1,0,1,True,False,False,True,1,0,0.0033333333333333335,0.0
1,29.99,0,1,1,True,False,False,False,1,0,0.0031966876391861794,0.0
6,265.36,0,1,0,True,False,False,False,0,0,0.0033333333333333335,0.0
7,465.72,1,0,0,False,True,True,False,1,0,0.03333333333333333,0.023333333333333334
7,165.84,1,0,0,False,True,True,False,1,0,0.0,0.0
2,931.93,0,1,1,False,True,False,True,1,0,0.02666666666666667,0.006666666666666667
5,69.65,1,0,0,True,False,False,False,1,0,0.0,0.0
10,231.98,0,1,0,False,True,True,False,0,0,0.03,0.01
8,29.99,1,0,1,True,False,False,True,1,0,0.566742291152928,0.5643973367815083
3,395.52,0,1,1,True,False,False,True,1,0,0.0,0.0
6,450.85,0,1,0,False,False,True,False,1,0,0.0,0.0
2,496.72,1,0,0,False,True,False,False,0,0,0.06333333333333334,0.09666666666666666
3,328.92,1,1,0,False,False,False,True,1,0,0.0,0.0
11,63.82,1,0,0,True,False,True,False,0,0,0.0,0.0
9,183.47,0,1,0,False,True,False,True,0,0,0.0,0.0
5,476.15,1,0,0,False,True,True,False,0,0,0.0,0.0
2,31.89,0,1,1,False,True,True,False,1,0,0.0,0.0
2,173.31,1,0,1,False,True,False,False,1,0,0.0,0.0
2,29.99,0,1,1,False,True,True,False,1,0,0.0,0.0
5,84.88,1,0,1,True,False,True,False,1,0,0.0,0.0
11,341.68,1,1,0,True,False,True,False,1,0,0.0,0.0
2,412.28,0,1,0,True,False,False,True,0,0,0.0,0.0
4,193.7,0,1,0,False,True,True,False,1,0,0.0,0.0
9,455.74,1,0,0,False,False,False,True,1,0,-0.0033333333333333335,0.0
10,770.9,1,1,1,False,False,True,False,1,0,0.0,0.0
10,178.68,0,1,1,False,True,False,False,1,0,-0.013333333333333334,0.0
4,33.58,0,1,0,True,False,False,True,1,0,0.0,0.0
4,211.38,1,1,1,True,False,False,True,0,0,0.0,0.0
10,29.99,1,0,0,True,False,True,False,1,0,0.0,0.0
10,81.73,1,0,1,False,True,True,False,1,0,0.0,0.0
3,50.82,0,1,1,True,False,False,True,1,0,0.016666666666666663,0.023333333333333334
7,424.14,0,1,0,False,False,True,False,1,0,0.0,0.0
1,107.82,0,1,1,False,True,False,True,1,0,0.0,0.0
6,297.86,1,1,0,False,True,False,True,1,0,0.01,0.0
9,97.79,0,1,0,False,True,False,False,0,0,0.016666666666666666,0.0
4,67.06,1,0,0,True,False,False,True,1,0,0.0,0.0
5,259.9,0,1,1,True,False,False,True,0,0,0.013333333333333334,0.0
2,109.09,1,0,0,True,False,False,True,1,0,0.0,0.0
3,181.8,0,1,1,False,True,False,True,1,0,0.0,0.0
9,29.99,0,1,1,True,False,False,True,1,0,0.0,0.0
8,51.04,1,0,1,False,True,False,True,0,0,0.01,0.01
10,29.99,0,1,1,True,False,False,False,0,0,0.0,0.0
6,301.54,1,0,0,False,False,False,True,1,0,0.0,0.0033333333333333335
8,30.67,1,0,1,False,True,False,True,0,0,0.0,0.0
9,33.22,0,1,0,False,True,False,True,0,0,0.0,0.0
10,95.1,0,1,0,False,True,True,False,1,0,0.0,0.0
11,361.65,1,0,1,True,False,False,True,1,0,-0.04,0.0033333333333333335
1,35.23,1,0,1,True,False,False,True,1,0,0.0,0.0
3,57.72,0,1,1,False,True,False,True,1,0,-0.01,0.01
11,767.98,0,1,1,False,False,False,False,0,0,0.0,0.0
2,82.59,1,0,0,True,False,True,False,1,0,0.0,0.0
5,29.99,0,1,1,True,False,True,False,0,0,0.0,0.0
7,554.98,1,1,1,True,False,True,False,0,0,0.0033333333333333335,0.0
11,69.09,0,1,0,False,True,False,True,1,0,0.0,0.0
10,258.17,0,1,0,True,False,False,True,1,0,0.0,0.0
11,721.57,1,1,1,True,False,False,True,1,0,-0.013333333333333334,0.0033333333333333335
6,163.45,1,0,0,False,True,False,True,0,0,0.0,0.0
11,141.74,1,0,1,True,False,True,False,0,0,0.0,0.0
7,355.64,0,1,0,False,True,False,True,0,0,0.01,0.006666666666666667
3,1182.28,1,0,1,False,False,True,False,1,0,0.0,0.0
3,29.99,0,1,0,True,False,False,True,0,0,0.0,0.0
10,442.12,0,1,0,True,False,True,False,1,0,-0.0033333333333333335,0.0
10,325.0,1,0,1,False,True,True,False,0,0,0.0,0.0
1,864.42,1,1,1,True,False,True,False,1,0,0.0,0.0
1,1264.71,1,1,1,True,False,True,False,0,0,0.04666666666666667,0.03
10,410.61,0,1,0,False,True,False,True,1,0,0.0,0.0
9,29.99,0,1,1,False,True,True,False,0,0,0.0,0.0
3,361.81,0,1,0,False,False,False,False,1,0,-0.013333333333333332,0.01
10,29.99,0,1,0,True,False,False,False,0,0,0.0,0.0
1,391.85,1,0,1,False,True,False,True,1,0,-0.016666666666666666,0.0033333333333333335
9,113.7,0,1,1,False,True,False,True,0,0,0.0,0.0
1,1340.16,0,1,1,False,False,False,True,1,0,0.0,0.0
3,222.32,0,1,0,False,False,True,False,1,0,-0.02666666666666667,0.013333333333333334
1,232.98,1,0,1,False,False,False,True,1,0,0.0,0.0
6,638.77,0,1,1,False,False,False,True,1,0,0.0,0.0
4,79.13,1,0,1,False,True,True,False,1,0,0.0,0.0
6,29.99,0,1,1,False,True,True,False,1,0,0.0,0.0
10,162.53,1,0,1,True,False,False,True,1,0,0.0,0.0
10,433.43,0,1,0,False,True,False,True,0,0,0.0,0.0
5,250.63,1,0,0,False,True,True,False,1,0,0.0,0.0
2,92.48,1,0,1,True,False,False,True,1,0,0.0,0.0
5,475.92,0,1,0,True,False,True,False,0,0,0.0,0.0
10,52.8,0,1,0,True,False,False,True,1,0,0.0033333333333333335,0.0033333333333333335
2,267.92,1,0,1,False,False,False,False,0,0,0.0,0.0033333333333333335
2,29.99,0,1,1,True,False,False,True,0,0,0.5829518262879088,0.4936057995980807
7,281.01,1,0,1,True,False,False,False,0,0,0.0,0.0
2,183.25,1,0,1,True,False,True,False,1,0,0.08333333333333333,0.09333333333333334
6,281.81,0,1,0,False,False,True,False,1,0,0.01,0.0033333333333333335
3,154.4,0,1,1,True,False,True,False,1,0,0.0,0.0
2,139.73,1,0,0,False,True,False,True,1,0,-0.06666666666666667,0.01
1,738.66,0,1,1,False,False,True,False,1,0,0.0,0.0
2,93.19,1,0,1,False,True,True,False,1,0,0.0,0.0
9,29.99,1,0,0,True,False,False,False,1,0,0.0,0.0
4,55.6,0,1,1,True,False,False,True,1,0,0.0,0.0
5,309.3,1,1,0,False,True,False,True,1,0,0.0,0.0033333333333333335
7,118.4,1,0,1,True,False,True,False,1,0,0.0,0.0
3,53.88,1,0,0,True,False,True,False,1,0,0.0,0.0
1,453.91,1,0,0,False,True,True,False,0,1,0.23666666666666666,0.27666666666666667
8,286.21,1,1,1,True,False,False,False,1,0,0.0,0.0033333333333333335
5,324.09,1,0,1,False,False,False,True,0,0,0.0,0.0
2,29.99,1,0,0,True,False,True,False,0,0,0.0,0.0
9,31.35,1,0,0,True,False,True,False,1,0,0.0,0.0
3,33.24,1,0,0,True,False,True,False,1,0,0.0,0.0
10,255.83,0,1,0,True,False,True,False,0,0,0.0,0.0
4,677.51,1,1,1,False,True,True,False,0,0,0.0,0.0033333333333333335
3,125.12,1,0,0,True,False,False,True,1,0,-0.006666666666666667,0.0
8,29.99,0,1,0,True,False,True,False,0,0,0.0,0.0
3,260.13,1,0,0,False,True,True,False,1,0,-0.13,0.0033333333333333335
1,151.56,0,1,0,False,True,True,False,1,0,0.0,0.0
6,248.43,1,0,0,False,False,False,True,0,0,0.006666666666666666,0.006666666666666667
10,286.95,1,0,1,True,False,True,False,1,0,0.0,0.01
7,338.25,1,0,0,True,False,True,False,0,0,0.0,0.0
5,206.21,0,1,1,True,False,True,False,1,0,0.0,0.0
5,492.53,0,1,0,True,False,True,False,1,0,0.01,0.0033333333333333335
1,1042.81,0,1,1,False,False,True,False,1,0,-0.01,0.0
8,141.85,1,0,0,False,True,False,True,0,0,0.0,0.0
10,290.93,0,1,0,False,True,True,False,1,0,0.01,0.0
12,29.99,0,1,1,True,False,False,True,1,0,0.0,0.0
3,404.1,1,0,1,False,True,False,False,0,0,0.07,0.02
3,273.57,1,0,0,True,False,True,False,1,0,-0.21666666666666667,0.07666666666666666
9,72.49,1,0,0,True,False,False,True,1,0,0.0,0.0
2,42.83,1,0,1,True,False,True,False,1,0,0.0,0.0
1,391.87,0,1,0,False,True,True,False,1,0,0.0,0.0
11,236.36,0,1,1,True,False,True,False,0,0,0.0,0.0
2,29.99,1,0,1,True,False,True,False,1,0,0.0,0.0
1,287.13,1,0,0,False,False,False,True,1,0,0.0033333333333333335,0.0
3,221.36,1,0,0,True,False,False,False,0,0,0.0,0.0
4,640.93,1,0,1,False,True,False,False,1,0,0.0,0.016666666666666666
5,68.31,0,1,0,False,True,True,False,0,0,-0.01,0.0
6,321.68,1,1,0,False,False,True,False,0,0,0.0,0.0
10,489.05,0,1,0,False,True,False,True,1,0,0.0,0.0
11,38.75,1,0,1,True,False,True,False,1,0,0.0,0.0
1,767.24,1,1,1,False,False,False,True,1,0,0.5,0.20666666666666667
1,1428.71,1,1,1,False,True,False,True,1,0,0.0,0.0
10,144.59,1,0,0,True,False,True,False,1,0,-0.01,0.023333333333333334
10,222.51,0,1,1,True,False,False,False,1,0,0.0,0.0
10,145.08,0,1,1,False,True,True,False,1,0,0.0,0.0
8,105.13,0,1,0,True,False,False,True,1,0,0.0,0.0
2,188.72,0,1,1,True,False,False,True,1,0,0.0,0.0
11,269.34,1,1,0,False,True,True,False,1,0,0.0,0.0
9,176.01,1,0,0,True,False,False,False,1,0,0.0,0.0
7,126.36,1,0,1,False,True,True,False,1,0,0.0,0.0
12,37.46,1,0,1,True,False,False,True,0,0,0.0,0.0
10,97.35,0,1,0,True,False,True,False,1,0,-0.0033333333333333335,0.0
12,1033.92,1,1,1,True,False,False,True,0,0,-0.0033333333333333335,0.006666666666666667
8,52.83,0,1,0,True,False,False,True,1,0,0.0,0.0
3,981.71,1,1,1,False,True,False,False,1,0,0.04,0.0
2,444.03,1,0,1,False,False,False,True,1,0,0.0,0.0
4,55.2,1,0,1,True,False,False,True,1,0,0.0,0.0
1,87.45,0,1,0,False,True,True,False,1,0,-0.10666666666666667,0.0033333333333333335
12,199.02,1,0,1,True,False,False,True,0,0,0.0,0.0
3,256.15,1,0,0,False,True,True,False,0,0,-0.2666666666666667,0.01
5,168.02,1,0,0,True,False,True,False,0,0,0.0033333333333333335,0.006666666666666667
2,494.87,1,1,0,False,True,True,False,1,0,0.009999999999999998,0.02666666666666667
4,1073.19,0,1,1,False,False,False,True,0,0,0.0,0.0
2,59.98,0,1,1,False,True,True,False,1,0,0.6,0.14666666666666667
1,709.89,1,0,1,True,False,False,False,0,0,-0.006666666666666667,0.0033333333333333335
4,498.04,0,1,1,True,False,False,True,1,1,0.006666666666666666,0.006666666666666667
8,29.99,0,1,1,True,False,False,True,0,0,0.0,0.0
9,259.77,0,1,0,False,True,True,False,1,0,0.01,0.006666666666666667
2,94.27,0,1,1,False,True,False,True,1,0,0.0,0.0
4,184.14,0,1,0,True,False,False,True,0,0,0.0033333333333333335,0.0
4,253.17,1,0,0,False,True,False,True,1,0,0.03666666666666667,0.013333333333333334
3,33.67,0,1,0,False,True,True,False,1,0,0.006666666666666667,0.0033333333333333335
1,765.53,1,1,1,True,False,False,True,0,0,0.013333333333333334,0.0
3,389.64,1,0,0,False,False,False,False,1,0,0.0033333333333333335,0.0
8,192.61,1,0,1,True,False,False,False,1,0,0.0,0.0
5,55.21,1,0,1,False,True,True,False,0,0,0.006666666666666667,0.0
1,150.49,1,0,1,True,False,True,False,0,0,-0.013333333333333334,0.0
2,460.78,1,0,1,False,True,True,False,1,0,0.0,0.0
2,260.46,1,0,1,False,True,False,False,1,0,0.006666666666666667,0.0
7,281.36,1,1,1,True,False,True,False,0,0,0.0,0.0
7,151.89,1,0,0,False,True,False,True,0,0,0.0,0.0
5,338.74,0,1,0,False,False,True,False,1,0,0.0,0.0
1,98.96,1,0,0,True,False,False,True,0,0,0.02666666666666667,0.01
9,31.63,0,1,1,False,True,False,True,1,0,0.003109064336708408,0.0030850842087710544
6,127.95,0,1,0,True,False,True,False,0,0,0.0,0.0
3,165.66,0,1,0,False,True,True,False,0,0,0.0,0.0
1,147.72,1,0,0,True,False,False,True,1,0,-0.15666666666666668,0.05
5,137.5,0,1,0,True,False,True,False,1,0,0.0,0.0
10,53.63,1,0,0,True,False,True,False,1,0,0.0,0.0
10,205.22,0,1,0,False,True,False,True,1,0,0.0,0.0
5,254.14,0,1,1,False,False,True,False,1,0,0.0033333333333333335,0.0
10,250.55,1,0,0,False,False,True,False,1,0,0.043333333333333335,0.02
6,135.76,1,0,1,True,False,False,False,0,0,0.013333333333333332,0.013333333333333334
1,864.69,0,1,1,False,False,False,True,1,0,0.0,0.0
5,30.62,0,1,0,True,False,False,True,0,0,0.01,0.01
5,458.54,0,1,0,True,False,True,False,0,0,0.0,0.0
3,171.8,0,1,0,False,True,False,True,1,0,0.0,0.0
7,217.61,0,1,1,False,True,False,True,0,0,0.0,0.0
10,73.04,0,1,1,True,False,True,False,0,0,0.0,0.0
2,479.52,0,1,0,True,False,True,False,1,0,0.0,0.0
6,85.37,0,1,0,True,False,True,False,1,0,0.0,0.0
3,36.61,0,1,0,False,True,False,True,1,0,0.005284229003325066,0.003076597956002082
1,923.33,0,1,1,True,False,True,False,1,0,0.006666666666666667,0.006666666666666667
9,300.96,0,1,1,False,True,True,False,1,0,0.0,0.0
9,473.37,1,1,0,False,True,False,False,0,0,0.0033333333333333335,0.0
10,29.99,0,1,1,False,True,False,True,1,0,0.0,0.0
5,550.98,1,1,1,False,False,True,False,1,0,0.0,0.0
3,79.27,1,0,0,False,True,True,False,1,0,0.0,0.0
2,165.99,1,0,0,False,True,False,True,1,0,0.0,0.0
9,117.98,1,0,0,False,True,True,False,1,0,0.0,0.0033333333333333335
11,442.97,0,1,0,False,False,True,False,1,0,0.0033333333333333335,0.0
12,365.07,1,0,1,False,False,False,True,0,0,-0.006666666666666667,0.0
4,312.2,1,1,0,True,False,False,True,0,0,-0.006666666666666667,0.0033333333333333335
5,128.79,0,1,1,True,False,False,True,1,0,0.0,0.0
10,41.56,0,1,0,False,True,False,True,0,0,0.0,0.0
12,109.17,0,1,0,False,True,True,False,1,0,0.04666666666666667,0.023333333333333334
5,98.94,1,0,1,True,False,False,False,0,0,0.0,0.0
1,570.62,0,1,1,False,False,True,False,1,0,0.056666666666666664,0.07666666666666666
4,271.54,1,0,0,False,True,False,False,1,0,-0.02,0.013333333333333334
6,29.99,1,0,0,True,False,False,True,1,0,0.0,0.0
1,211.61,1,1,1,True,False,True,False,1,0,0.0,0.0
1,127.05,1,0,0,False,True,False,True,0,0,0.0,0.0
4,29.99,0,1,1,True,False,True,False,0,0,0.0,0.0
4,134.8,1,0,0,True,False,True,False,0,0,0.0,0.0
2,63.96,1,0,0,True,False,False,True,1,0,0.0,0.0
5,206.35,0,1,0,False,True,False,True,1,0,0.0033333333333333335,0.0
2,587.74,0,1,1,False,True,False,False,1,0,0.013333333333333334,0.0
7,194.28,0,1,0,False,True,True,False,1,0,0.0,0.0
1,516.12,1,0,1,True,False,True,False,1,0,0.0,0.0
